sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5
1,-qDkUB0GgYY$_$5,zero,T,26,True,False,-0.3064778270833332,0.3064778270833332,0.0,0.08411458333333327,0.0,0.02441974748620246,0.01220987374310123,0.018844221105527643,0.012110350820028244,0.010537870472008775
1,-qDkUB0GgYY$_$5,zero,T,27,True,False,-0.20996089999999992,0.20996089999999992,0.0,0.0594791666666666,0.0,0.01726770998714749,0.008633854993573746,0.0020938023450586267,0.009069186488541332,0.010054884742041702
1,-qDkUB0GgYY$_$5,zero,T,28,True,False,-0.20091142083333324,0.20091142083333324,0.0,0.05273437499999995,0.0,0.01530959401224767,0.007654797006123835,0.0020938023450586267,0.008471814923427832,0.008562019758507126
1,-qDkUB0GgYY$_$5,zero,T,29,True,False,-0.16334631666666657,0.17662757166666657,0.006640627500000007,0.05135416666666664,0.00859128269193078,0.014908898465260452,0.011750090578595617,0.01214405360134006,0.007114152275442603,0.01933323526924729
1,-qDkUB0GgYY$_$5,zero,T,30,True,False,-0.08229162916666655,0.15572914749999991,0.03671875916666669,0.03968749999999995,0.04750473356588032,0.011521887049217503,0.02951331030754891,0.011306532663316538,0.02259074274198055,0.05494519590058916
1,-qDkUB0GgYY$_$5,zero,T,31,True,False,0.11149092291666679,0.14742840458333337,0.1294596637500001,0.028385416666666732,0.16748787196368917,0.008240719739925934,0.08786429585180755,0.10939108782869883,0.07095258925830092,0.094301126607903
1,-qDkUB0GgYY$_$5,zero,T,32,True,False,0.13626305833333344,0.1401693033333334,0.13821618083333342,0.020286458333333385,0.17881657752045135,0.00588946851137826,0.0923530230159148,0.053047696883824255,0.11135891785622343,0.10112488316275325
1,-qDkUB0GgYY$_$5,zero,T,33,True,False,0.1357422250000001,0.1380859700000001,0.1369140975000001,0.020104166666666708,0.1771320129209285,0.005836546458002586,0.09148427968946554,0.05293897904016871,0.10792460618741524,0.10158591499590364
1,-qDkUB0GgYY$_$5,zero,T,34,True,False,0.08004561041666679,0.13134767541666673,0.10569664291666675,0.024583333333333325,0.13674456802239643,0.007136916912376202,0.07194074246738631,0.06898273181687649,0.058313710034948486,0.08989263581886273
1,-qDkUB0GgYY$_$5,zero,T,35,True,False,-0.06809892083333322,0.13502602249999995,0.03346355083333336,0.04062499999999995,0.0432933220670731,0.011794057609435239,0.02754368983825417,0.008375209380234507,0.019102124567252975,0.05397332063208725
1,-qDkUB0GgYY$_$5,zero,T,36,True,False,-0.14915360833333324,0.15657548833333323,0.003710940000000007,0.050703124999999905,0.004801012343004278,0.014719891131775893,0.009760451737390086,0.009631490787269612,0.00765721733463668,0.013761187948922685
1,-qDkUB0GgYY$_$5,zero,T,37,True,False,-0.14225256666666655,0.14225256666666655,0.0,0.05156249999999999,0.0,0.01496938081197551,0.007484690405987755,0.003768844221105552,0.008471814923427818,0.0077936333699231645
