sample_index,sample_id,baseline,main_modality,comparison,n_candidates,top20_k,top20_jaccard,position_spearman
462,XIGpuL-Kkyk$_$0,zero,T,w1_vs_w5,13,3,0.2,0.26373626373626374
463,XIGpuL-Kkyk$_$4,zero,V,w1_vs_w3,21,5,0.42857142857142855,0.5909090909090908
463,XIGpuL-Kkyk$_$4,zero,V,w3_vs_w5,21,5,1.0,0.9467532467532468
463,XIGpuL-Kkyk$_$4,zero,V,w1_vs_w5,21,5,0.42857142857142855,0.5402597402597402
464,XIGpuL-Kkyk$_$7,zero,T,w1_vs_w3,7,2,0.3333333333333333,0.07142857142857144
464,XIGpuL-Kkyk$_$7,zero,T,w3_vs_w5,7,2,0.0,0.5929994533288809
464,XIGpuL-Kkyk$_$7,zero,T,w1_vs_w5,7,2,0.0,-0.630061919161936
465,XaVYxIW0FDg$_$2,zero,T,w1_vs_w3,34,7,0.4,0.6447520828845665
465,XaVYxIW0FDg$_$2,zero,T,w3_vs_w5,34,7,0.75,0.7313980137509549
465,XaVYxIW0FDg$_$2,zero,T,w1_vs_w5,34,7,0.2727272727272727,0.30074160470332995
466,XyP8bVmGX6M$_$4,zero,V,w1_vs_w3,18,4,0.6,0.4716202270381837
466,XyP8bVmGX6M$_$4,zero,V,w3_vs_w5,18,4,0.3333333333333333,0.7708978328173374
466,XyP8bVmGX6M$_$4,zero,V,w1_vs_w5,18,4,0.14285714285714285,0.1496388028895769
467,XzVapdEr_GY$_$3,zero,T,w1_vs_w3,33,7,0.5555555555555556,0.7143814307181152
467,XzVapdEr_GY$_$3,zero,T,w3_vs_w5,33,7,0.75,0.9317289244530036
467,XzVapdEr_GY$_$3,zero,T,w1_vs_w5,33,7,0.4,0.613178464436671
468,XzVapdEr_GY$_$4,zero,T,w1_vs_w3,37,8,0.6,0.6213764992447292
468,XzVapdEr_GY$_$4,zero,T,w3_vs_w5,37,8,0.45454545454545453,0.7911332385016595
468,XzVapdEr_GY$_$4,zero,T,w1_vs_w5,37,8,0.3333333333333333,0.3459600505239687
469,Y7h-S3cJ52o$_$0,zero,T,w1_vs_w3,11,3,0.2,0.10000000000000002
469,Y7h-S3cJ52o$_$0,zero,T,w3_vs_w5,11,3,0.5,0.24545454545454545
469,Y7h-S3cJ52o$_$0,zero,T,w1_vs_w5,11,3,0.2,0.26363636363636367
470,Y7qkyMyanjU$_$2,zero,T,w1_vs_w3,11,3,0.2,0.33636363636363636
470,Y7qkyMyanjU$_$2,zero,T,w3_vs_w5,11,3,0.2,0.5272727272727273
470,Y7qkyMyanjU$_$2,zero,T,w1_vs_w5,11,3,0.0,-0.22727272727272727
471,Y7qkyMyanjU$_$4,zero,T,w1_vs_w3,13,3,0.2,0.22527472527472525
471,Y7qkyMyanjU$_$4,zero,T,w3_vs_w5,13,3,1.0,0.7307692307692307
471,Y7qkyMyanjU$_$4,zero,T,w1_vs_w5,13,3,0.2,0.08241758241758242
472,YbuG8xyUO-o$_$3,zero,T,w1_vs_w3,13,3,0.2,0.021978021978021976
472,YbuG8xyUO-o$_$3,zero,T,w3_vs_w5,13,3,0.2,0.8241758241758241
472,YbuG8xyUO-o$_$3,zero,T,w1_vs_w5,13,3,0.0,-0.25274725274725274
473,YbuG8xyUO-o$_$2,zero,T,w1_vs_w3,15,3,0.2,0.2928571428571428
473,YbuG8xyUO-o$_$2,zero,T,w3_vs_w5,15,3,1.0,0.8214285714285712
473,YbuG8xyUO-o$_$2,zero,T,w1_vs_w5,15,3,0.2,0.3321428571428571
474,Z7L3V5bwzI0$_$2,zero,A,w1_vs_w3,27,6,0.7142857142857143,0.8351648351648352
474,Z7L3V5bwzI0$_$2,zero,A,w3_vs_w5,27,6,1.0,0.9804639804639804
474,Z7L3V5bwzI0$_$2,zero,A,w1_vs_w5,27,6,0.7142857142857143,0.8046398046398046
475,ZaoFHcbRM9g$_$3,zero,T,w1_vs_w3,29,6,0.3333333333333333,0.4126123938182407
475,ZaoFHcbRM9g$_$3,zero,T,w3_vs_w5,29,6,0.7142857142857143,0.8073891625615762
475,ZaoFHcbRM9g$_$3,zero,T,w1_vs_w5,29,6,0.3333333333333333,0.33895800232471596
476,ZaoFHcbRM9g$_$2,zero,T,w1_vs_w3,9,2,0.3333333333333333,0.19999999999999998
476,ZaoFHcbRM9g$_$2,zero,T,w3_vs_w5,9,2,0.0,0.45
476,ZaoFHcbRM9g$_$2,zero,T,w1_vs_w5,9,2,0.3333333333333333,0.5333333333333333
477,ZaoFHcbRM9g$_$5,zero,T,w1_vs_w3,14,3,0.2,0.5604395604395604
477,ZaoFHcbRM9g$_$5,zero,T,w3_vs_w5,14,3,0.0,0.6615384615384616
477,ZaoFHcbRM9g$_$5,zero,T,w1_vs_w5,14,3,0.0,0.2087912087912088
478,ZaoFHcbRM9g$_$9,zero,T,w1_vs_w3,6,2,0.3333333333333333,0.028571428571428574
478,ZaoFHcbRM9g$_$9,zero,T,w3_vs_w5,6,2,0.3333333333333333,0.7775419143502353
478,ZaoFHcbRM9g$_$9,zero,T,w1_vs_w5,6,2,0.3333333333333333,-0.3718678720805473
479,ZaoFHcbRM9g$_$8,zero,T,w1_vs_w3,8,2,0.0,-0.5952380952380953
479,ZaoFHcbRM9g$_$8,zero,T,w3_vs_w5,8,2,0.0,0.34731161595484505
479,ZaoFHcbRM9g$_$8,zero,T,w1_vs_w5,8,2,0.0,-0.6586944440522925
480,Zvisaa77Cng$_$1,zero,V,w1_vs_w3,18,4,1.0,0.5665634674922602
480,Zvisaa77Cng$_$1,zero,V,w3_vs_w5,18,4,0.3333333333333333,0.4901960784313726
480,Zvisaa77Cng$_$1,zero,V,w1_vs_w5,18,4,0.3333333333333333,-0.15583075335397317
481,Zvisaa77Cng$_$5,zero,V,w1_vs_w3,16,4,0.3333333333333333,0.5272459499263623
481,Zvisaa77Cng$_$5,zero,V,w3_vs_w5,16,4,0.6,0.6696101886397334
481,Zvisaa77Cng$_$5,zero,V,w1_vs_w5,16,4,0.3333333333333333,0.09124358614431533
482,_7HVhnSYX1Y$_$26,zero,V,w1_vs_w3,16,4,0.3333333333333333,0.30882352941176466
482,_7HVhnSYX1Y$_$26,zero,V,w3_vs_w5,16,4,0.6,0.8970588235294116
482,_7HVhnSYX1Y$_$26,zero,V,w1_vs_w5,16,4,0.6,0.13823529411764704
483,_7HVhnSYX1Y$_$12,zero,V,w1_vs_w3,19,4,0.6,0.50636248841296
483,_7HVhnSYX1Y$_$12,zero,V,w3_vs_w5,19,4,1.0,0.8964912280701753
483,_7HVhnSYX1Y$_$12,zero,V,w1_vs_w5,19,4,0.6,0.44054414069897035
484,_7HVhnSYX1Y$_$14,zero,V,w1_vs_w3,10,2,0.3333333333333333,0.8303030303030302
484,_7HVhnSYX1Y$_$14,zero,V,w3_vs_w5,10,2,0.3333333333333333,0.9151515151515152
484,_7HVhnSYX1Y$_$14,zero,V,w1_vs_w5,10,2,0.0,0.6848484848484848
485,_7HVhnSYX1Y$_$19,zero,T,w1_vs_w3,13,3,1.0,0.7967032967032966
485,_7HVhnSYX1Y$_$19,zero,T,w3_vs_w5,13,3,0.2,0.5659340659340659
485,_7HVhnSYX1Y$_$19,zero,T,w1_vs_w5,13,3,0.2,0.2802197802197803
486,_7HVhnSYX1Y$_$31,zero,T,w1_vs_w3,13,3,0.2,0.0826449416975863
486,_7HVhnSYX1Y$_$31,zero,T,w3_vs_w5,13,3,0.2,0.15384615384615383
486,_7HVhnSYX1Y$_$31,zero,T,w1_vs_w5,13,3,0.0,-0.44628268516696606
487,_7HVhnSYX1Y$_$3,zero,V,w1_vs_w3,23,5,0.42857142857142855,0.7302371541501976
487,_7HVhnSYX1Y$_$3,zero,V,w3_vs_w5,23,5,0.6666666666666666,0.9387351778656127
487,_7HVhnSYX1Y$_$3,zero,V,w1_vs_w5,23,5,0.42857142857142855,0.6254940711462451
488,_BvNNdEkhZA$_$14,zero,T,w1_vs_w3,15,3,0.5,0.7642857142857141
488,_BvNNdEkhZA$_$14,zero,T,w3_vs_w5,15,3,1.0,0.9107142857142855
488,_BvNNdEkhZA$_$14,zero,T,w1_vs_w5,15,3,0.5,0.5642857142857142
489,_BvNNdEkhZA$_$19,zero,V,w1_vs_w3,32,7,0.75,0.7773065814057984
489,_BvNNdEkhZA$_$19,zero,V,w3_vs_w5,32,7,0.75,0.8899074196340421
489,_BvNNdEkhZA$_$19,zero,V,w1_vs_w5,32,7,0.5555555555555556,0.5985891352939385
490,_BvNNdEkhZA$_$7,zero,T,w1_vs_w3,23,5,0.25,0.13837410849910728
490,_BvNNdEkhZA$_$7,zero,T,w3_vs_w5,23,5,0.6666666666666666,0.8349802371541503
490,_BvNNdEkhZA$_$7,zero,T,w1_vs_w5,23,5,0.1111111111111111,0.019767729785586753
491,_BvNNdEkhZA$_$6,zero,T,w1_vs_w3,28,6,0.3333333333333333,0.6326307381852111
491,_BvNNdEkhZA$_$6,zero,T,w3_vs_w5,28,6,0.5,0.926655719759168
491,_BvNNdEkhZA$_$6,zero,T,w1_vs_w5,28,6,0.3333333333333333,0.5680263010533593
492,_BvNNdEkhZA$_$9,zero,T,w1_vs_w3,16,4,0.6,0.6735294117647058
492,_BvNNdEkhZA$_$9,zero,T,w3_vs_w5,16,4,0.0,0.34411764705882353
492,_BvNNdEkhZA$_$9,zero,T,w1_vs_w5,16,4,0.0,0.047058823529411764
493,_aZDaIfGfPo$_$1,zero,T,w1_vs_w3,45,9,0.5,0.6529186995327921
493,_aZDaIfGfPo$_$1,zero,T,w3_vs_w5,45,9,0.8,0.9457492017384002
493,_aZDaIfGfPo$_$1,zero,T,w1_vs_w5,45,9,0.38461538461538464,0.6254241226969187
494,_aZDaIfGfPo$_$0,zero,V,w1_vs_w3,21,5,0.25,0.6168348723102576
494,_aZDaIfGfPo$_$0,zero,V,w3_vs_w5,21,5,0.42857142857142855,0.7818181818181819
494,_aZDaIfGfPo$_$0,zero,V,w1_vs_w5,21,5,0.1111111111111111,0.3301919021428987
495,_gr7o5ynhnw$_$13,zero,T,w1_vs_w3,34,7,0.4,0.5541634835752481
495,_gr7o5ynhnw$_$13,zero,T,w3_vs_w5,34,7,0.75,0.8805194805194805
495,_gr7o5ynhnw$_$13,zero,T,w1_vs_w5,34,7,0.2727272727272727,0.3912910618792972
496,_gr7o5ynhnw$_$12,zero,T,w1_vs_w3,14,3,0.2,-0.10781084631673665
496,_gr7o5ynhnw$_$12,zero,T,w3_vs_w5,14,3,0.5,0.7802197802197802
496,_gr7o5ynhnw$_$12,zero,T,w1_vs_w5,14,3,0.2,-0.2882289972957653
497,_gr7o5ynhnw$_$15,zero,T,w1_vs_w3,48,10,0.42857142857142855,0.6820588199332585
497,_gr7o5ynhnw$_$15,zero,T,w3_vs_w5,48,10,0.8181818181818182,0.9344044294699573
497,_gr7o5ynhnw$_$15,zero,T,w1_vs_w5,48,10,0.42857142857142855,0.5457951229926846
498,_gzYkdjNvPc$_$12,zero,V,w1_vs_w3,9,2,0.0,0.08333333333333334
498,_gzYkdjNvPc$_$12,zero,V,w3_vs_w5,9,2,0.3333333333333333,0.8833333333333333
498,_gzYkdjNvPc$_$12,zero,V,w1_vs_w5,9,2,0.3333333333333333,0.19999999999999998
499,_gzYkdjNvPc$_$17,zero,T,w1_vs_w3,17,4,0.14285714285714285,0.30147058823529416
499,_gzYkdjNvPc$_$17,zero,T,w3_vs_w5,17,4,0.6,0.7058823529411765
499,_gzYkdjNvPc$_$17,zero,T,w1_vs_w5,17,4,0.14285714285714285,0.08088235294117649
500,_gzYkdjNvPc$_$1,zero,T,w1_vs_w3,26,6,0.3333333333333333,0.35931623931623924
500,_gzYkdjNvPc$_$1,zero,T,w3_vs_w5,26,6,0.7142857142857143,0.6854700854700854
500,_gzYkdjNvPc$_$1,zero,T,w1_vs_w5,26,6,0.2,0.3381196581196581
501,_gzYkdjNvPc$_$3,zero,V,w1_vs_w3,16,4,0.6,0.5794117647058823
501,_gzYkdjNvPc$_$3,zero,V,w3_vs_w5,16,4,0.3333333333333333,0.75
501,_gzYkdjNvPc$_$3,zero,V,w1_vs_w5,16,4,0.3333333333333333,0.24705882352941175
502,_gzYkdjNvPc$_$2,zero,T,w1_vs_w3,6,2,0.3333333333333333,0.7714285714285715
502,_gzYkdjNvPc$_$2,zero,T,w3_vs_w5,6,2,0.0,0.50709255283711
502,_gzYkdjNvPc$_$2,zero,T,w1_vs_w5,6,2,0.0,-0.06761234037828133
503,_gzYkdjNvPc$_$5,zero,T,w1_vs_w3,16,4,0.3333333333333333,0.25
503,_gzYkdjNvPc$_$5,zero,T,w3_vs_w5,16,4,1.0,0.8058823529411765
503,_gzYkdjNvPc$_$5,zero,T,w1_vs_w5,16,4,0.3333333333333333,0.10588235294117648
504,_gzYkdjNvPc$_$4,zero,T,w1_vs_w3,22,5,0.25,0.3201581027667985
504,_gzYkdjNvPc$_$4,zero,T,w3_vs_w5,22,5,0.1111111111111111,0.1293054771315641
504,_gzYkdjNvPc$_$4,zero,T,w1_vs_w5,22,5,0.1111111111111111,0.06154714850367025
505,_gzYkdjNvPc$_$6,zero,T,w1_vs_w3,18,4,0.3333333333333333,0.3787409700722394
505,_gzYkdjNvPc$_$6,zero,T,w3_vs_w5,18,4,0.3333333333333333,0.3869969040247678
505,_gzYkdjNvPc$_$6,zero,T,w1_vs_w5,18,4,0.14285714285714285,-0.16821465428276572
506,_gzYkdjNvPc$_$9,zero,V,w1_vs_w3,15,3,0.0,-0.175
506,_gzYkdjNvPc$_$9,zero,V,w3_vs_w5,15,3,0.2,0.5178571428571428
506,_gzYkdjNvPc$_$9,zero,V,w1_vs_w5,15,3,0.0,-0.3214285714285714
507,a-WihYDk6vc$_$8,zero,T,w1_vs_w3,32,7,0.2727272727272727,0.18540255877507292
507,a-WihYDk6vc$_$8,zero,T,w3_vs_w5,32,7,0.4,0.8328445747800586
507,a-WihYDk6vc$_$8,zero,T,w1_vs_w5,32,7,0.16666666666666666,-0.05721621991871687
508,a-WihYDk6vc$_$0,zero,A,w1_vs_w3,15,3,0.2,0.6214285714285712
508,a-WihYDk6vc$_$0,zero,A,w3_vs_w5,15,3,1.0,0.8999999999999999
508,a-WihYDk6vc$_$0,zero,A,w1_vs_w5,15,3,0.2,0.3928571428571428
509,aFhc2ddipoM$_$14,zero,T,w1_vs_w3,32,7,0.5555555555555556,0.664374210137344
509,aFhc2ddipoM$_$14,zero,T,w3_vs_w5,32,7,1.0,0.8959765412023103
509,aFhc2ddipoM$_$14,zero,T,w1_vs_w5,32,7,0.5555555555555556,0.5485054928746222
510,aK5tRCXjUvU$_$0,zero,A,w1_vs_w3,16,4,0.14285714285714285,0.2058823529411765
510,aK5tRCXjUvU$_$0,zero,A,w3_vs_w5,16,4,0.3333333333333333,0.6705882352941177
510,aK5tRCXjUvU$_$0,zero,A,w1_vs_w5,16,4,0.0,-0.05294117647058824
511,b-FX9NOVQOM$_$1,zero,T,w1_vs_w3,27,6,0.2,0.3125763125763126
511,b-FX9NOVQOM$_$1,zero,T,w3_vs_w5,27,6,0.5,0.8284493284493284
511,b-FX9NOVQOM$_$1,zero,T,w1_vs_w5,27,6,0.3333333333333333,0.28266178266178266
512,b-FX9NOVQOM$_$4,zero,T,w1_vs_w3,30,6,0.3333333333333333,0.28409343715239155
512,b-FX9NOVQOM$_$4,zero,T,w3_vs_w5,30,6,0.5,0.639154616240267
512,b-FX9NOVQOM$_$4,zero,T,w1_vs_w5,30,6,0.2,0.030923248053392655
513,b1LEcg6z66g$_$0,zero,T,w1_vs_w3,24,5,0.25,0.17739130434782607
513,b1LEcg6z66g$_$0,zero,T,w3_vs_w5,24,5,0.6666666666666666,0.9443478260869566
513,b1LEcg6z66g$_$0,zero,T,w1_vs_w5,24,5,0.1111111111111111,0.14956521739130432
514,b1LEcg6z66g$_$4,zero,T,w1_vs_w3,30,6,0.2,0.062096600854994084
514,b1LEcg6z66g$_$4,zero,T,w3_vs_w5,30,6,0.0,0.36907675194660733
514,b1LEcg6z66g$_$4,zero,T,w1_vs_w5,30,6,0.2,0.1655909356133176
515,b1LEcg6z66g$_$8,zero,T,w1_vs_w3,24,5,0.6666666666666666,0.7258099758446496
515,b1LEcg6z66g$_$8,zero,T,w3_vs_w5,24,5,0.6666666666666666,0.7626086956521738
515,b1LEcg6z66g$_$8,zero,T,w1_vs_w5,24,5,1.0,0.5257664834009474
516,bAkUEnPoucg$_$3,zero,T,w1_vs_w3,33,7,0.2727272727272727,0.6189839572192514
516,bAkUEnPoucg$_$3,zero,T,w3_vs_w5,33,7,0.5555555555555556,0.7987967914438503
516,bAkUEnPoucg$_$3,zero,T,w1_vs_w5,33,7,0.2727272727272727,0.4719251336898396
517,bNQkb4K5DX0$_$3,zero,T,w1_vs_w3,26,6,0.2,0.16307692307692306
517,bNQkb4K5DX0$_$3,zero,T,w3_vs_w5,26,6,0.7142857142857143,0.8372649572649572
517,bNQkb4K5DX0$_$3,zero,T,w1_vs_w5,26,6,0.09090909090909091,0.04478632478632478
518,bNQkb4K5DX0$_$7,zero,A,w1_vs_w3,21,5,0.25,0.525974025974026
518,bNQkb4K5DX0$_$7,zero,A,w3_vs_w5,21,5,0.42857142857142855,0.5532467532467533
518,bNQkb4K5DX0$_$7,zero,A,w1_vs_w5,21,5,0.1111111111111111,-0.024675324675324677
519,bWunvAd96zI$_$1,zero,T,w1_vs_w3,18,4,0.6,0.6945304437564499
519,bWunvAd96zI$_$1,zero,T,w3_vs_w5,18,4,0.14285714285714285,0.5913312693498451
519,bWunvAd96zI$_$1,zero,T,w1_vs_w5,18,4,0.0,0.35397316821465424
520,bWunvAd96zI$_$2,zero,T,w1_vs_w3,33,7,0.2727272727272727,0.5228583532507676
520,bWunvAd96zI$_$2,zero,T,w3_vs_w5,33,7,0.75,0.8248663101604279
520,bWunvAd96zI$_$2,zero,T,w1_vs_w5,33,7,0.16666666666666666,0.4096949564634372
521,bWunvAd96zI$_$5,zero,T,w1_vs_w3,7,2,0.3333333333333333,-0.03571428571428572
521,bWunvAd96zI$_$5,zero,T,w3_vs_w5,7,2,0.3333333333333333,0.6671243849949912
521,bWunvAd96zI$_$5,zero,T,w1_vs_w5,7,2,0.0,-0.29649972666444047
522,bWunvAd96zI$_$4,zero,T,w1_vs_w3,17,4,0.6,0.17892156862745098
522,bWunvAd96zI$_$4,zero,T,w3_vs_w5,17,4,0.6,0.8382352941176472
522,bWunvAd96zI$_$4,zero,T,w1_vs_w5,17,4,0.3333333333333333,-0.07352941176470588
523,bj9e8w4vNxo$_$12,zero,A,w1_vs_w3,42,9,0.8,0.8880155578964428
523,bj9e8w4vNxo$_$12,zero,A,w3_vs_w5,42,9,0.8,0.9753666639656432
523,bj9e8w4vNxo$_$12,zero,A,w1_vs_w5,42,9,0.6363636363636364,0.8249736650190423
524,bpvYdXVlgvc$_$1,zero,T,w1_vs_w3,10,2,0.3333333333333333,0.5878787878787878
524,bpvYdXVlgvc$_$1,zero,T,w3_vs_w5,10,2,0.0,0.8787878787878788
524,bpvYdXVlgvc$_$1,zero,T,w1_vs_w5,10,2,0.0,0.4545454545454545
525,bpvYdXVlgvc$_$3,zero,T,w1_vs_w3,21,5,0.42857142857142855,0.6532467532467533
525,bpvYdXVlgvc$_$3,zero,T,w3_vs_w5,21,5,0.6666666666666666,0.8948051948051948
525,bpvYdXVlgvc$_$3,zero,T,w1_vs_w5,21,5,0.42857142857142855,0.5948051948051949
526,bpvYdXVlgvc$_$4,zero,T,w1_vs_w3,14,3,1.0,0.24835164835164836
526,bpvYdXVlgvc$_$4,zero,T,w3_vs_w5,14,3,1.0,0.7626373626373627
526,bpvYdXVlgvc$_$4,zero,T,w1_vs_w5,14,3,1.0,0.2351648351648352
527,bpvYdXVlgvc$_$6,zero,T,w1_vs_w3,29,6,0.3333333333333333,0.2778325123152709
527,bpvYdXVlgvc$_$6,zero,T,w3_vs_w5,29,6,1.0,0.8995073891625613
527,bpvYdXVlgvc$_$6,zero,T,w1_vs_w5,29,6,0.3333333333333333,0.31576354679802954
528,c1a1y9ytHH0$_$0,zero,T,w1_vs_w3,27,6,0.3333333333333333,0.4995420080201396
528,c1a1y9ytHH0$_$0,zero,T,w3_vs_w5,27,6,0.3333333333333333,0.7191697191697193
528,c1a1y9ytHH0$_$0,zero,T,w1_vs_w5,27,6,0.2,0.3654962002445642
529,c1a1y9ytHH0$_$3,zero,T,w1_vs_w3,29,6,0.5,0.16728258699344165
529,c1a1y9ytHH0$_$3,zero,T,w3_vs_w5,29,6,0.5,0.8596059113300492
529,c1a1y9ytHH0$_$3,zero,T,w1_vs_w5,29,6,0.3333333333333333,0.19167283163607893
530,c1a1y9ytHH0$_$7,zero,A,w1_vs_w3,22,5,0.6666666666666666,0.6645962732919255
530,c1a1y9ytHH0$_$7,zero,A,w3_vs_w5,22,5,1.0,0.8802936194240545
530,c1a1y9ytHH0$_$7,zero,A,w1_vs_w5,22,5,0.6666666666666666,0.5550536420101638
531,c5cB7AfVgcE$_$12,zero,A,w1_vs_w3,31,7,0.2727272727272727,0.7375
531,c5cB7AfVgcE$_$12,zero,A,w3_vs_w5,31,7,0.5555555555555556,0.9173387096774194
531,c5cB7AfVgcE$_$12,zero,A,w1_vs_w5,31,7,0.4,0.6556451612903226
532,c5cB7AfVgcE$_$5,zero,T,w1_vs_w3,37,8,0.3333333333333333,0.5690401625488328
532,c5cB7AfVgcE$_$5,zero,T,w3_vs_w5,37,8,0.6,0.9227121858700804
532,c5cB7AfVgcE$_$5,zero,T,w1_vs_w5,37,8,0.45454545454545453,0.5423608467385624
533,d8BR6hsvzoY$_$1,zero,V,w1_vs_w3,24,5,0.0,0.49391304347826087
533,d8BR6hsvzoY$_$1,zero,V,w3_vs_w5,24,5,0.1111111111111111,0.5104347826086956
533,d8BR6hsvzoY$_$1,zero,V,w1_vs_w5,24,5,0.25,0.17304347826086955
534,d8BR6hsvzoY$_$0,zero,T,w1_vs_w3,7,2,0.0,-0.21428571428571433
534,d8BR6hsvzoY$_$0,zero,T,w3_vs_w5,7,2,1.0,0.8894991799933215
534,d8BR6hsvzoY$_$0,zero,T,w1_vs_w5,7,2,0.0,-0.2594372608313854
535,d8BR6hsvzoY$_$2,zero,V,w1_vs_w3,17,4,0.3333333333333333,0.022058823529411766
535,d8BR6hsvzoY$_$2,zero,V,w3_vs_w5,17,4,0.14285714285714285,0.37009803921568635
535,d8BR6hsvzoY$_$2,zero,V,w1_vs_w5,17,4,0.14285714285714285,-0.5122549019607844
536,d8BR6hsvzoY$_$5,zero,T,w1_vs_w3,10,2,0.3333333333333333,-0.17575757575757575
536,d8BR6hsvzoY$_$5,zero,T,w3_vs_w5,10,2,0.3333333333333333,0.6848484848484848
536,d8BR6hsvzoY$_$5,zero,T,w1_vs_w5,10,2,0.0,-0.43030303030303024
537,d8BR6hsvzoY$_$6,zero,T,w1_vs_w3,9,2,0.0,0.0
537,d8BR6hsvzoY$_$6,zero,T,w3_vs_w5,9,2,0.3333333333333333,0.9166666666666666
537,d8BR6hsvzoY$_$6,zero,T,w1_vs_w5,9,2,0.3333333333333333,0.19999999999999998
538,d8BR6hsvzoY$_$9,zero,T,w1_vs_w3,17,4,0.3333333333333333,0.5469038428320494
538,d8BR6hsvzoY$_$9,zero,T,w3_vs_w5,17,4,0.6,0.8357843137254902
538,d8BR6hsvzoY$_$9,zero,T,w1_vs_w5,17,4,0.3333333333333333,0.45248322422651616
539,d8BR6hsvzoY$_$8,zero,T,w1_vs_w3,29,6,0.5,0.8098522167487683
539,d8BR6hsvzoY$_$8,zero,T,w3_vs_w5,29,6,0.7142857142857143,0.8522167487684728
539,d8BR6hsvzoY$_$8,zero,T,w1_vs_w5,29,6,0.3333333333333333,0.622167487684729
540,dBWvtPeHpWM$_$4,zero,T,w1_vs_w3,5,1,0.0,-0.7
540,dBWvtPeHpWM$_$4,zero,T,w3_vs_w5,5,1,0.0,0.0
540,dBWvtPeHpWM$_$4,zero,T,w1_vs_w5,5,1,1.0,0.0
541,dEDbm2ubVRQ$_$0,zero,T,w1_vs_w3,12,3,0.5,0.2867132867132868
541,dEDbm2ubVRQ$_$0,zero,T,w3_vs_w5,12,3,0.5,0.8321678321678322
541,dEDbm2ubVRQ$_$0,zero,T,w1_vs_w5,12,3,0.2,0.2377622377622378
542,dEDbm2ubVRQ$_$3,zero,T,w1_vs_w3,33,7,0.4,0.4438502673796792
542,dEDbm2ubVRQ$_$3,zero,T,w3_vs_w5,33,7,0.75,0.8292112299465242
542,dEDbm2ubVRQ$_$3,zero,T,w1_vs_w5,33,7,0.2727272727272727,0.22927807486631016
543,dEDbm2ubVRQ$_$8,zero,T,w1_vs_w3,16,4,0.14285714285714285,-0.0014716707442631505
543,dEDbm2ubVRQ$_$8,zero,T,w3_vs_w5,16,4,0.6,0.6764705882352942
543,dEDbm2ubVRQ$_$8,zero,T,w1_vs_w5,16,4,0.14285714285714285,-0.2766740999214723
544,dt641WxonBI$_$1,zero,T,w1_vs_w3,10,2,0.3333333333333333,0.07878787878787878
544,dt641WxonBI$_$1,zero,T,w3_vs_w5,10,2,1.0,0.9151515151515152
544,dt641WxonBI$_$1,zero,T,w1_vs_w5,10,2,0.3333333333333333,0.006060606060606061
545,dt641WxonBI$_$3,zero,T,w1_vs_w3,24,5,0.42857142857142855,0.5582608695652173
545,dt641WxonBI$_$3,zero,T,w3_vs_w5,24,5,0.42857142857142855,0.8982608695652173
545,dt641WxonBI$_$3,zero,T,w1_vs_w5,24,5,0.42857142857142855,0.37913043478260866
546,eOiC1kb17P4$_$0,zero,V,w1_vs_w3,48,10,0.6666666666666666,0.9375712626369861
546,eOiC1kb17P4$_$0,zero,V,w3_vs_w5,48,10,0.6666666666666666,0.9651260621786414
546,eOiC1kb17P4$_$0,zero,V,w1_vs_w5,48,10,0.5384615384615384,0.8767405960064734
547,erNDEjQeox8$_$12,zero,T,w1_vs_w3,46,10,0.42857142857142855,0.3771367321648649
547,erNDEjQeox8$_$12,zero,T,w3_vs_w5,46,10,0.8181818181818182,0.73938384714592
547,erNDEjQeox8$_$12,zero,T,w1_vs_w5,46,10,0.3333333333333333,0.37437912033316145
548,ewBrNsyY82Q$_$4,zero,T,w1_vs_w3,32,7,0.4,0.3251466275659824
548,ewBrNsyY82Q$_$4,zero,T,w3_vs_w5,32,7,0.75,0.6136363636363635
548,ewBrNsyY82Q$_$4,zero,T,w1_vs_w5,32,7,0.2727272727272727,0.2727272727272727
549,fWOIAxzBQFY$_$12,zero,T,w1_vs_w3,24,5,0.25,0.4609697869354875
549,fWOIAxzBQFY$_$12,zero,T,w3_vs_w5,24,5,0.6666666666666666,0.8095652173913043
549,fWOIAxzBQFY$_$12,zero,T,w1_vs_w5,24,5,0.25,0.28006088942118296
550,fWOIAxzBQFY$_$5,zero,V,w1_vs_w3,16,4,0.3333333333333333,0.26176470588235295
550,fWOIAxzBQFY$_$5,zero,V,w3_vs_w5,16,4,0.0,0.3558823529411765
550,fWOIAxzBQFY$_$5,zero,V,w1_vs_w5,16,4,0.0,-0.5264705882352941
551,fWOIAxzBQFY$_$7,zero,T,w1_vs_w3,19,4,0.14285714285714285,0.30013166557579257
551,fWOIAxzBQFY$_$7,zero,T,w3_vs_w5,19,4,0.6,0.6789473684210526
551,fWOIAxzBQFY$_$7,zero,T,w1_vs_w5,19,4,0.14285714285714285,0.24747698740460086
552,f_ZJ7L14oYQ$_$11,zero,V,w1_vs_w3,40,8,0.7777777777777778,0.7679085683498703
552,f_ZJ7L14oYQ$_$11,zero,V,w3_vs_w5,40,8,0.6,0.6883415624523596
552,f_ZJ7L14oYQ$_$11,zero,V,w1_vs_w5,40,8,0.6,0.47498731403224115
553,f_ZJ7L14oYQ$_$27,zero,V,w1_vs_w3,26,6,0.7142857142857143,0.857901660410694
