sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5,natural_zero_modality
2,02,zero,A,2,True,False,-0.02685546875,0.037109375,0.005126953125,0.013717434704303817,0.004674977738201248,0.020279573890911458,0.012477275814556352,0.03567616604883836,0.008226167491350949,0.009082140699506944,False
2,02,zero,A,3,True,False,-0.0028157552083333346,0.05138346354166666,0.024283854166666667,0.02005207568407063,0.02214306915998813,0.029644577085078044,0.025893823122533088,0.011182042847328462,0.030673406226099834,0.02623805625081506,False
2,02,zero,A,4,True,False,0.06707356770833334,0.07683919270833334,0.07195638020833334,0.03995770454406723,0.06561294152567529,0.05907265019153925,0.06234279585860727,0.10538868966822476,0.06442879290878195,0.05041642509930289,False
2,02,zero,A,5,True,False,0.10771484375000001,0.10771484375000001,0.10771484375000001,0.05431318233410496,0.09821905609973289,0.08029549388337538,0.08925727499155414,0.13422227378413493,0.10158339082013504,0.07061554524918116,False
2,02,zero,A,6,True,False,0.10709635416666667,0.10709635416666667,0.10709635416666667,0.05919273962577162,0.09765509053131495,0.08750933122136124,0.0925822108763381,0.0727121668659684,0.1087702497222397,0.08731176579242599,False
2,02,zero,A,7,True,False,0.10208333333333333,0.10208333333333333,0.10208333333333333,0.07029951045910496,0.09308400118729596,0.10392935323417497,0.09850667721073547,0.08848477507747743,0.09422029747211429,0.10367022964762539,False
2,02,zero,A,8,True,False,0.08660481770833332,0.08660481770833332,0.08660481770833332,0.07100263545910497,0.07897002077767884,0.10496883880122299,0.09196942978945091,0.06252205007086357,0.07768711092745269,0.10821078339862185,False
2,02,zero,A,9,True,False,0.07237955729166667,0.07823893229166666,0.07530924479166666,0.06710289587577165,0.06867022855446721,0.09920354385065124,0.08393688620255922,0.03301387510322203,0.07559663713652529,0.10153962027989737,False
2,02,zero,A,10,True,False,0.093994140625,0.093994140625,0.093994140625,0.0657812812924383,0.08570792520035621,0.09724969597925547,0.09147881058980584,0.06058731182750808,0.0910118668695078,0.09931633092840589,False
2,02,zero,A,11,True,False,0.11699218749999998,0.11699218749999998,0.11699218749999998,0.0657910469174383,0.10667853962600178,0.09726413327879778,0.10197133645239978,0.128500458915816,0.10225324526740287,0.09538523089820444,False
2,02,zero,A,12,True,False,0.124072265625,0.124072265625,0.124072265625,0.052216828167438306,0.11313446126447019,0.07719628691495453,0.09516537408971236,0.1467043275987345,0.09762642810424582,0.08159848784618476,False
2,02,zero,A,13,True,False,0.06051432291666667,0.06930338541666665,0.06490885416666665,0.0324902656674383,0.05918670228554467,0.04803294183944129,0.053609822062492984,0.0026624615709162462,0.05936584785888395,0.06240415435223459,False
2,02,zero,A,14,True,False,0.050244140625,0.050244140625,0.050244140625,0.028912791709104976,0.04581478183437223,0.042744077773766535,0.04427942980406938,0.05240491222676162,0.03580784436449906,0.04754067246785261,False
2,02,zero,A,15,True,False,0.02825520833333333,0.03333333333333333,0.03079427083333333,0.013951822221279154,0.02807954882754527,0.02062608758476686,0.024352818206156066,0.016000909100162535,0.018740589932092516,0.03006812382241294,False
2,02,zero,A,16,True,False,0.021809895833333332,0.026888020833333335,0.024348958333333334,0.007317726413408818,0.022202433956663704,0.010818376519600877,0.01651040523813229,0.022949812859849577,0.016218615896704418,0.015311432997924274,False
2,02,zero,A,17,True,False,-0.001399739583333334,0.01767578125,0.008138020833333334,0.003867175678412193,0.007420599584446425,0.005717153141971227,0.006568876363208826,0.007286028560252768,0.00777557446249277,0.005649141806682896,False
2,02,zero,A,18,True,False,-0.012727864583333333,0.01708984375,0.0021809895833333334,0.003144541680812782,0.001988720688631642,0.004648825873330822,0.003318773280981232,0.00745479002338561,0.001926022212130242,0.0031470059983285093,False
2,02,zero,A,19,True,False,-0.02516276041666667,0.02516276041666667,0.0,0.001263004839420436,0.0,0.001867200429069249,0.0009336002145346245,0.004259790638206184,0.00027650294439772384,0.0005032821529471285,False
3,03,zero,A,1,True,False,-0.03567708333333334,0.03567708333333334,0.0,0.0069726539651553876,0.0,0.0070469781190479275,0.0035234890595239638,0.01005547502010404,0.0031654275469250254,0.0019181330888314264,False
3,03,zero,A,2,True,False,-0.046744791666666674,0.046744791666666674,0.0,0.010768226087093491,0.0,0.01088300867875032,0.00544150433937516,0.009361993619349062,0.006973115897575735,0.0032232544755227484,False
3,03,zero,A,3,True,False,-0.048177083333333336,0.048177083333333336,0.0,0.013619787792364932,0.0,0.013764966257971021,0.006882483128985511,0.009361993619349062,0.009863288814332613,0.004034011586294632,False
3,03,zero,A,4,True,False,-0.025260416666666667,0.027864583333333335,0.0013020833333333335,0.014492183327675065,0.02133333333333334,0.014646660987009336,0.01798999716017134,0.02612112532939575,0.020608644801112894,0.0048843178391400725,False
3,03,zero,A,5,True,False,-0.029980468750000003,0.03160807291666667,0.0008138020833333334,0.009446611106395891,0.013333333333333336,0.009547306104476024,0.01144031971890468,0.001040216810289499,0.01748909372589125,0.005774173234059064,False
3,03,zero,A,6,True,False,-0.034765625,0.043229166666666666,0.004231770833333333,0.009095051586627984,0.06933333333333333,0.009191999178916836,0.03926266625612508,0.08645400492757363,0.01528705668454605,0.006406959507235942,False
3,03,zero,A,7,True,False,-0.07180989583333333,0.07180989583333333,0.0,0.011035155753294654,0.0,0.011152783649148186,0.005576391824574093,0.00034674599122045297,0.0042664460675976255,0.008008699761214922,False
3,03,zero,A,8,True,False,-0.14176432291666666,0.14176432291666666,0.0,0.021171870529651842,0.0,0.021397549499424684,0.010698774749712342,0.011789178521991454,0.010734928476531744,0.010361873714591446,False
3,03,zero,A,9,True,False,-0.16956380208333333,0.16956380208333333,0.0,0.02771483927965183,0.0,0.0280102622262116,0.0140051311131058,0.013869622724256332,0.01624002107989473,0.012438203673453083,False
3,03,zero,A,10,True,False,-0.20279947916666663,0.20279947916666663,0.0,0.03680989136298515,0.0,0.037202261907128345,0.018601130953564173,0.03155339844350795,0.01821267926276646,0.015186869047565159,False
3,03,zero,A,11,True,False,-0.15485026041666664,0.15485026041666664,0.0,0.026777339279651834,0.0,0.0270627690593884,0.0135313845296942,0.005201105214819256,0.012661710887708783,0.016531539878066034,False
3,03,zero,A,12,True,False,-0.16565755208333333,0.16565755208333333,0.0,0.026914058029651827,0.0,0.02720094514621678,0.01360047257310839,0.0017336982110444257,0.01087255579161581,0.01894403754455289,False
3,03,zero,A,13,True,False,-0.15686848958333333,0.15686848958333333,0.0,0.03480468302965184,0.0,0.03517567930031207,0.017587839650156034,0.005547845915196769,0.014175611353633608,0.02347241431197494,False
3,03,zero,A,14,True,False,-0.1802734375,0.1802734375,0.0,0.05264322469631852,0.0,0.05320436872458689,0.026602184362293446,0.024618584435958338,0.023901274952908228,0.029108167057456533,False
